Transaction ID,Store Location,Date,Time,Customer ID,Product ID,Product Name,Quantity,Cost,Price
TXN-0310,Store 1,2019-09-08,16:50,81980,1191,Product 1191,1,38.31,76.3
TXN-0311,Store 1,2019-09-09,16:28,29865,1206,Product 1206,10,33.89,62.93
TXN-0312,Store 1,2019-09-09,11:11,66301,1522,Product 1522,9,17.63,47.36
TXN-0313,Store 1,2019-09-05,10:31,60575,1051,Product 1051,3,32.24,91.51
TXN-0314,Store 1,2019-09-10,10:26,96475,1703,Product 1703,3,35.12,63.42
TXN-0315,Store 1,2019-09-11,12:49,13917,1155,Product 1155,8,5.93,11.62
TXN-0316,Store 1,2019-09-08,23:25,66378,1728,Product 1728,4,29.95,46.51
TXN-0317,Store 1,2019-09-05,10:24,49201,1138,Product 1138,9,17.4,27.31
TXN-0318,Store 1,2019-09-08,12:11,19763,1968,Product 1968,8,48.09,122.23
TXN-0319,Store 1,2019-09-11,16:1,30010,1612,Product 1612,10,44.04,85.85
TXN-0320,Store 1,2019-09-06,21:45,32602,1468,Product 1468,9,29.3,53.33
TXN-0321,Store 1,2019-09-05,22:4,51135,1697,Product 1697,10,17.37,31.99
TXN-0322,Store 1,2019-09-07,22:0,96606,1673,Product 1673,5,25.16,41.09
TXN-0323,Store 1,2019-09-10,17:19,60788,1508,Product 1508,7,41.4,89.22
TXN-0324,Store 1,2019-09-10,23:19,51463,1951,Product 1951,3,5.95,12.31
TXN-0325,Store 1,2019-09-09,14:2,73566,1151,Product 1151,1,6.63,16.62
TXN-0326,Store 1,2019-09-07,17:48,19777,1149,Product 1149,10,30.41,61.43
TXN-0327,Store 1,2019-09-11,12:44,41590,1617,Product 1617,4,29.76,58.28
TXN-0328,Store 1,2019-09-09,15:26,42572,1097,Product 1097,6,33.21,81.22
TXN-0329,Store 1,2019-09-10,14:13,71400,1396,Product 1396,8,19.85,30.61
TXN-0330,Store 1,2019-09-07,11:18,57184,1530,Product 1530,3,16.25,38.3
TXN-0331,Store 1,2019-09-11,17:41,61776,1742,Product 1742,9,20.69,35.29
TXN-0332,Store 1,2019-09-08,16:42,98916,1455,Product 1455,2,47.26,135.45
TXN-0333,Store 1,2019-09-10,18:58,28755,1737,Product 1737,3,48.78,145.35
TXN-0334,Store 1,2019-09-07,13:33,30657,1389,Product 1389,3,22.4,61.76
TXN-0335,Store 1,2019-09-07,11:20,69368,1785,Product 1785,3,44.02,67.23
TXN-0336,Store 1,2019-09-05,12:15,50850,1260,Product 1260,1,18.59,31.09
TXN-0337,Store 1,2019-09-05,16:16,46765,1549,Product 1549,6,31.9,76.39
TXN-0338,Store 1,2019-09-07,19:52,85607,1930,Product 1930,9,29.06,71.05
TXN-0339,Store 1,2019-09-11,18:24,25871,1752,Product 1752,8,35.26,84.5
TXN-0340,Store 1,2019-09-06,12:12,56961,1419,Product 1419,5,29.02,83.02
TXN-0341,Store 1,2019-09-07,18:41,74495,1407,Product 1407,10,10.94,30.31
TXN-0342,Store 1,2019-09-07,17:46,63247,1379,Product 1379,2,28.75,66.15
TXN-0343,Store 1,2019-09-06,16:9,71782,1288,Product 1288,7,14.8,33.82
TXN-0344,Store 1,2019-09-06,18:42,80604,1697,Product 1697,4,30.72,47.98
TXN-0345,Store 1,2019-09-05,18:44,15571,1735,Product 1735,2,8.73,16.92
TXN-0346,Store 1,2019-09-08,21:22,85991,1837,Product 1837,10,14.38,35.83
TXN-0347,Store 1,2019-09-06,20:27,61334,1453,Product 1453,9,46.94,114.32
TXN-0348,Store 1,2019-09-10,22:43,48813,1140,Product 1140,2,41.6,100.15
TXN-0349,Store 1,2019-09-08,18:37,43313,1544,Product 1544,7,5.2,9.03
TXN-0350,Store 1,2019-09-07,12:45,38260,1212,Product 1212,10,19.05,31.72
TXN-0351,Store 1,2019-09-07,15:39,82699,1389,Product 1389,9,5.48,8.56
TXN-0352,Store 1,2019-09-09,13:32,22355,1498,Product 1498,7,32.2,70.09
TXN-0353,Store 1,2019-09-05,12:54,27409,1814,Product 1814,6,21.9,44.46
TXN-0354,Store 1,2019-09-08,18:33,59187,1499,Product 1499,3,46.31,129.62
TXN-0355,Store 1,2019-09-06,10:34,63790,1316,Product 1316,9,32.83,49.37
TXN-0356,Store 1,2019-09-10,11:47,69530,1124,Product 1124,2,37.34,61.44
TXN-0357,Store 1,2019-09-11,11:17,71574,1847,Product 1847,5,24.25,44.04
TXN-0358,Store 1,2019-09-09,17:43,33234,1442,Product 1442,2,36.23,93.03
TXN-0359,Store 1,2019-09-08,21:21,43173,1271,Product 1271,5,49.35,88.03
TXN-0360,Store 1,2019-09-09,14:34,24247,1079,Product 1079,8,32.69,57.76
TXN-0361,Store 1,2019-09-10,23:8,68770,1241,Product 1241,3,30.71,76.95
TXN-0362,Store 1,2019-09-09,18:33,66190,1888,Product 1888,10,16.13,27.52
TXN-0363,Store 1,2019-09-06,13:45,73243,1656,Product 1656,7,41.84,64.47
TXN-0364,Store 1,2019-09-08,16:39,33043,1383,Product 1383,10,19.52,45.25
TXN-0365,Store 1,2019-09-11,10:39,40938,1806,Product 1806,9,48.29,103.63
TXN-0366,Store 1,2019-09-05,12:8,44441,1703,Product 1703,5,22.14,60.41
TXN-0367,Store 1,2019-09-08,22:35,53726,1575,Product 1575,1,31.45,94.07
TXN-0368,Store 1,2019-09-10,15:33,72646,1695,Product 1695,9,45.79,133.89
TXN-0369,Store 1,2019-09-10,18:16,94220,1375,Product 1375,7,40.68,100.72
TXN-0370,Store 1,2019-09-10,18:12,15530,1095,Product 1095,6,13.47,37.46
TXN-0371,Store 1,2019-09-05,20:53,20299,1861,Product 1861,9,15.17,43.59
TXN-0372,Store 1,2019-09-08,20:53,20915,1073,Product 1073,5,20.6,50.87
TXN-0373,Store 1,2019-09-10,11:40,91120,1900,Product 1900,7,7.3,11.93
TXN-0374,Store 1,2019-09-05,14:29,39044,1823,Product 1823,1,12.09,24.53
TXN-0375,Store 1,2019-09-11,11:38,21901,1815,Product 1815,4,37.35,110.47
TXN-0376,Store 1,2019-09-09,23:0,62806,1222,Product 1222,3,31.84,70.42
TXN-0377,Store 1,2019-09-07,22:55,78064,1341,Product 1341,4,21.96,46.47
TXN-0378,Store 1,2019-09-09,16:35,20030,1979,Product 1979,5,29.66,71.31
TXN-0379,Store 1,2019-09-09,11:10,59112,1723,Product 1723,5,39.72,72.13
TXN-0380,Store 1,2019-09-08,22:24,71795,1724,Product 1724,6,21.35,61.86
TXN-0381,Store 1,2019-09-07,15:57,99390,1061,Product 1061,10,49.35,83.85
TXN-0382,Store 1,2019-09-05,23:33,95184,1906,Product 1906,2,17.72,50.59
TXN-0383,Store 1,2019-09-08,12:3,30127,1773,Product 1773,3,9.07,16.44
TXN-0384,Store 1,2019-09-08,11:22,28785,1404,Product 1404,7,20.06,31.4
TXN-0385,Store 1,2019-09-08,11:12,31191,1385,Product 1385,3,13.61,40.68
TXN-0386,Store 1,2019-09-07,14:50,91885,1707,Product 1707,6,24.01,45.78
TXN-0387,Store 1,2019-09-08,21:0,59166,1827,Product 1827,6,10.43,26.02
TXN-0388,Store 1,2019-09-07,12:40,85479,1124,Product 1124,1,33.88,79.55
TXN-0389,Store 1,2019-09-10,12:45,47646,1656,Product 1656,6,7.57,17.4
TXN-0390,Store 1,2019-09-11,12:29,98010,1241,Product 1241,7,21.74,64.41
TXN-0391,Store 1,2019-09-11,14:18,32168,1397,Product 1397,3,9.72,19.64
TXN-0392,Store 1,2019-09-09,13:3,87491,1267,Product 1267,7,48.37,125.05
TXN-0393,Store 1,2019-09-05,23:55,32516,1555,Product 1555,9,12.76,24.55
TXN-0394,Store 1,2019-09-05,14:33,88612,1995,Product 1995,3,6.45,12.92
TXN-0395,Store 1,2019-09-05,10:21,73549,1156,Product 1156,5,22.5,48.45
TXN-0396,Store 1,2019-09-11,20:4,25157,1984,Product 1984,2,26.72,77.63
TXN-0397,Store 1,2019-09-09,22:7,88259,1094,Product 1094,10,5.8,11.95
TXN-0398,Store 1,2019-09-06,11:12,75994,1718,Product 1718,3,20.65,55.99
TXN-0399,Store 1,2019-09-07,23:20,24548,1825,Product 1825,1,49.56,133.76
TXN-0400,Store 1,2019-09-07,17:26,84772,1592,Product 1592,1,9.0,23.36
TXN-0401,Store 1,2019-09-10,23:36,82849,1421,Product 1421,2,28.94,68.91
TXN-0402,Store 1,2019-09-11,20:0,55682,1108,Product 1108,10,12.16,21.22
TXN-0403,Store 1,2019-09-09,18:27,98013,1051,Product 1051,10,38.58,84.82
TXN-0404,Store 1,2019-09-06,11:18,20616,1967,Product 1967,6,49.36,95.76
TXN-0405,Store 1,2019-09-11,11:6,99122,1645,Product 1645,1,39.24,101.36
TXN-0406,Store 1,2019-09-08,21:18,23727,1438,Product 1438,8,46.26,84.46
TXN-0407,Store 1,2019-09-08,23:11,16939,1413,Product 1413,8,41.87,114.13
TXN-0408,Store 1,2019-09-10,14:26,18024,1382,Product 1382,3,43.12,126.02
TXN-0409,Store 1,2019-09-06,20:32,84960,1997,Product 1997,9,10.87,17.6
TXN-0410,Store 1,2019-09-08,20:55,97667,1635,Product 1635,6,36.76,91.58
TXN-0411,Store 1,2019-09-05,22:23,82888,1964,Product 1964,2,10.79,19.66
TXN-0412,Store 1,2019-09-10,13:36,85135,1353,Product 1353,10,25.14,45.64
TXN-0413,Store 1,2019-09-07,10:21,93563,1479,Product 1479,1,49.6,143.34
TXN-0414,Store 1,2019-09-11,21:52,79109,1888,Product 1888,8,49.24,132.18
TXN-0415,Store 1,2019-09-07,17:49,19181,1575,Product 1575,3,48.32,82.61
TXN-0416,Store 1,2019-09-07,13:6,84443,1740,Product 1740,6,7.4,18.12
TXN-0417,Store 1,2019-09-09,13:7,98802,1450,Product 1450,9,49.29,114.11
TXN-0418,Store 1,2019-09-06,17:57,43310,1460,Product 1460,10,5.25,13.18
TXN-0419,Store 1,2019-09-10,10:32,30976,1377,Product 1377,6,31.62,48.03
TXN-0420,Store 1,2019-09-10,19:1,57030,1033,Product 1033,8,30.77,65.64
TXN-0421,Store 1,2019-09-05,17:5,59510,1075,Product 1075,9,28.55,67.39
TXN-0422,Store 1,2019-09-10,20:41,25066,1011,Product 1011,4,27.99,52.63
TXN-0423,Store 1,2019-09-06,14:18,70778,1881,Product 1881,8,27.33,49.2
TXN-0424,Store 1,2019-09-08,11:24,66473,1440,Product 1440,8,38.65,68.92
TXN-0425,Store 1,2019-09-10,22:55,73411,1835,Product 1835,1,36.48,104.73
TXN-0426,Store 1,2019-09-08,11:59,38412,1633,Product 1633,7,40.1,64.65
TXN-0427,Store 1,2019-09-11,23:14,37633,1954,Product 1954,6,27.22,72.91
TXN-0428,Store 1,2019-09-10,12:32,41182,1483,Product 1483,5,18.23,33.37
TXN-0429,Store 1,2019-09-08,10:11,72045,1825,Product 1825,4,28.1,48.18
TXN-0430,Store 1,2019-09-07,19:1,81457,1887,Product 1887,6,33.32,87.25
TXN-0431,Store 1,2019-09-07,16:16,67586,1765,Product 1765,3,28.56,52.83
TXN-0432,Store 1,2019-09-11,22:14,27096,1076,Product 1076,1,13.0,30.73
TXN-0433,Store 1,2019-09-07,23:20,62067,1198,Product 1198,7,33.65,66.5
TXN-0434,Store 1,2019-09-06,20:22,77714,1294,Product 1294,1,41.64,94.04
TXN-0435,Store 1,2019-09-08,23:41,49782,1240,Product 1240,6,37.74,108.46
TXN-0436,Store 1,2019-09-06,17:42,48081,1324,Product 1324,2,31.6,68.36
TXN-0437,Store 1,2019-09-07,13:0,91529,1297,Product 1297,2,8.99,19.2
TXN-0438,Store 1,2019-09-08,16:42,48949,1839,Product 1839,1,36.18,66.64
TXN-0439,Store 1,2019-09-11,20:20,46582,1311,Product 1311,5,44.35,132.31
TXN-0440,Store 1,2019-09-08,10:46,66622,1354,Product 1354,9,29.06,53.38
TXN-0441,Store 1,2019-09-09,21:10,39223,1982,Product 1982,6,24.33,70.58
TXN-0442,Store 1,2019-09-07,10:19,84896,1803,Product 1803,4,9.82,15.68
TXN-0443,Store 1,2019-09-07,20:24,99504,1692,Product 1692,7,41.69,119.91
TXN-0444,Store 1,2019-09-06,16:51,76057,1912,Product 1912,2,41.03,120.46
TXN-0445,Store 1,2019-09-10,10:12,57590,1544,Product 1544,6,43.57,118.99
TXN-0446,Store 1,2019-09-06,16:2,76761,1006,Product 1006,5,12.6,28.39
TXN-0447,Store 1,2019-09-06,23:31,39133,1375,Product 1375,6,38.49,104.81
TXN-0448,Store 1,2019-09-11,22:2,48301,1216,Product 1216,6,46.38,93.17
TXN-0449,Store 1,2019-09-05,10:37,92785,1892,Product 1892,6,34.58,75.2
TXN-0450,Store 1,2019-09-11,19:17,42073,1160,Product 1160,6,16.18,46.56
TXN-0451,Store 1,2019-09-06,16:50,78242,1043,Product 1043,3,22.79,35.11
TXN-0452,Store 1,2019-09-08,17:39,69895,1834,Product 1834,3,44.69,128.37
TXN-0453,Store 1,2019-09-05,10:8,87509,1103,Product 1103,10,34.19,60.96
TXN-0454,Store 1,2019-09-05,22:31,63020,1886,Product 1886,7,35.45,54.02
TXN-0455,Store 1,2019-09-05,14:57,40059,1719,Product 1719,2,26.32,70.04
TXN-0456,Store 1,2019-09-06,10:19,63345,1605,Product 1605,10,19.53,43.1
TXN-0457,Store 1,2019-09-10,21:52,30236,1191,Product 1191,4,38.04,101.85
TXN-0458,Store 1,2019-09-08,23:48,32002,1244,Product 1244,1,38.03,104.71
TXN-0459,Store 1,2019-09-08,17:41,55662,1228,Product 1228,10,16.44,42.54
TXN-0460,Store 1,2019-09-09,17:22,91941,1649,Product 1649,10,46.65,119.84
TXN-0461,Store 1,2019-09-07,13:20,45768,1502,Product 1502,5,37.69,84.92
TXN-0462,Store 1,2019-09-09,14:12,96651,1895,Product 1895,9,33.51,79.43
TXN-0463,Store 1,2019-09-10,14:30,48421,1952,Product 1952,3,19.0,42.63
TXN-0464,Store 1,2019-09-10,18:2,69970,1858,Product 1858,9,8.39,17.38
TXN-0465,Store 1,2019-09-10,11:21,89582,1409,Product 1409,6,48.49,77.41
TXN-0466,Store 1,2019-09-06,13:2,61247,1793,Product 1793,6,27.98,58.26
TXN-0467,Store 1,2019-09-09,23:33,17965,1321,Product 1321,6,31.08,84.32
TXN-0468,Store 1,2019-09-07,12:24,89487,1716,Product 1716,2,29.66,44.65
TXN-0469,Store 1,2019-09-08,14:57,73774,1961,Product 1961,9,45.87,92.98
TXN-0470,Store 1,2019-09-07,13:24,27910,1191,Product 1191,2,14.31,33.85
TXN-0471,Store 1,2019-09-07,23:26,19211,1869,Product 1869,9,46.62,100.99
TXN-0472,Store 1,2019-09-10,10:22,71324,1829,Product 1829,4,25.41,64.59
TXN-0473,Store 1,2019-09-06,22:42,51064,1167,Product 1167,7,48.21,117.85
TXN-0474,Store 1,2019-09-07,14:28,97039,1776,Product 1776,7,16.18,46.08
TXN-0475,Store 1,2019-09-08,19:30,47869,1551,Product 1551,5,27.17,49.71
TXN-0476,Store 1,2019-09-11,12:55,60653,1204,Product 1204,10,28.25,48.7
TXN-0477,Store 1,2019-09-11,17:28,25507,1091,Product 1091,5,42.14,73.37
TXN-0478,Store 1,2019-09-11,12:34,47934,1890,Product 1890,1,45.12,81.56
TXN-0479,Store 1,2019-09-05,12:2,36413,1618,Product 1618,9,33.83,51.73
TXN-0480,Store 1,2019-09-10,16:57,95204,1284,Product 1284,7,40.16,117.82
TXN-0481,Store 1,2019-09-08,23:44,17646,1270,Product 1270,10,30.68,89.87
TXN-0482,Store 1,2019-09-10,14:12,30635,1635,Product 1635,10,32.24,75.88
TXN-0483,Store 1,2019-09-08,10:20,73635,1280,Product 1280,6,38.05,109.44
TXN-0484,Store 1,2019-09-08,21:41,33546,1378,Product 1378,6,27.66,71.22
TXN-0485,Store 1,2019-09-09,10:9,82233,1890,Product 1890,7,25.26,71.12
TXN-0486,Store 1,2019-09-07,20:44,41215,1675,Product 1675,1,31.05,88.02
TXN-0487,Store 1,2019-09-08,13:54,60247,1181,Product 1181,1,41.34,122.33
TXN-0488,Store 1,2019-09-06,13:17,43418,1091,Product 1091,7,9.24,25.59
TXN-0489,Store 1,2019-09-08,19:52,27220,1773,Product 1773,3,45.08,89.88
TXN-0490,Store 1,2019-09-11,21:10,35326,1824,Product 1824,3,7.74,19.49
TXN-0491,Store 1,2019-09-07,20:15,55679,1304,Product 1304,10,33.82,53.15
TXN-0492,Store 1,2019-09-05,23:0,29245,1763,Product 1763,5,26.88,60.36
TXN-0493,Store 1,2019-09-05,10:21,36772,1957,Product 1957,4,30.88,85.39
TXN-0494,Store 1,2019-09-08,15:19,93467,1607,Product 1607,10,17.18,38.36
TXN-0495,Store 1,2019-09-07,18:28,15898,1899,Product 1899,3,14.44,27.94
TXN-0496,Store 1,2019-09-11,21:28,51177,1828,Product 1828,2,40.81,96.81
TXN-0497,Store 1,2019-09-05,13:19,49837,1604,Product 1604,10,18.11,46.54
TXN-0498,Store 1,2019-09-09,18:51,61295,1825,Product 1825,5,32.68,54.72
TXN-0499,Store 1,2019-09-08,11:29,21911,1256,Product 1256,6,42.7,108.86
TXN-0500,Store 1,2019-09-09,22:54,93919,1832,Product 1832,4,14.5,34.2
TXN-0501,Store 2,2019-09-08,11:3,34384,1744,Product 1744,9,43.65,88.56
TXN-0502,Store 2,2019-09-08,19:22,56376,1017,Product 1017,8,44.83,82.21
TXN-0503,Store 2,2019-09-08,21:21,75262,1366,Product 1366,1,27.85,53.57
TXN-0504,Store 2,2019-09-06,10:29,89080,1126,Product 1126,10,23.16,63.8
TXN-0505,Store 2,2019-09-08,22:12,71335,1456,Product 1456,8,6.79,16.29
TXN-0506,Store 2,2019-09-06,21:20,21521,1264,Product 1264,6,33.67,52.23
TXN-0507,Store 2,2019-09-11,14:22,49043,1312,Product 1312,10,30.42,68.39
TXN-0508,Store 2,2019-09-10,18:15,80632,1432,Product 1432,8,37.08,101.43
TXN-0509,Store 2,2019-09-06,20:27,76253,1258,Product 1258,8,32.53,82.37
TXN-0510,Store 2,2019-09-08,23:20,74772,1013,Product 1013,6,22.65,56.7
TXN-0511,Store 2,2019-09-07,19:46,71705,1508,Product 1508,2,45.99,102.95
TXN-0512,Store 2,2019-09-09,19:48,74940,1267,Product 1267,4,19.61,51.75
TXN-0513,Store 2,2019-09-11,14:8,68589,1911,Product 1911,4,22.0,55.72
TXN-0514,Store 2,2019-09-10,17:6,38662,1829,Product 1829,9,44.43,109.24
TXN-0515,Store 2,2019-09-09,10:51,41079,1553,Product 1553,10,16.61,29.23
TXN-0516,Store 2,2019-09-11,18:39,60269,1784,Product 1784,6,36.37,75.2
TXN-0517,Store 2,2019-09-08,17:13,39360,1555,Product 1555,5,35.63,93.2
TXN-0518,Store 2,2019-09-11,11:52,24134,1094,Product 1094,10,27.41,49.08
TXN-0519,Store 2,2019-09-05,14:38,39446,1575,Product 1575,4,14.87,26.19
TXN-0520,Store 2,2019-09-05,16:29,12537,1106,Product 1106,10,12.84,29.59
TXN-0521,Store 2,2019-09-08,15:35,23706,1162,Product 1162,3,20.98,38.24
TXN-0522,Store 2,2019-09-05,19:23,76920,1963,Product 1963,4,28.43,56.39
TXN-0523,Store 2,2019-09-07,23:14,60834,1190,Product 1190,8,11.69,34.5
TXN-0524,Store 2,2019-09-07,19:30,22819,1943,Product 1943,10,46.13,106.03
TXN-0525,Store 2,2019-09-08,23:47,82724,1267,Product 1267,4,41.52,63.58
TXN-0526,Store 2,2019-09-11,18:29,88283,1708,Product 1708,8,37.73,63.49
TXN-0527,Store 2,2019-09-05,18:54,56996,1891,Product 1891,8,23.72,36.65
TXN-0528,Store 2,2019-09-05,13:50,36428,1614,Product 1614,10,15.45,31.97
TXN-0529,Store 2,2019-09-11,21:0,67949,1153,Product 1153,3,9.61,22.29
TXN-0530,Store 2,2019-09-08,13:8,89765,1883,Product 1883,1,44.06,100.77
TXN-0531,Store 2,2019-09-08,13:2,52935,1670,Product 1670,2,27.83,55.44
TXN-0532,Store 2,2019-09-05,21:30,46622,1552,Product 1552,7,9.79,26.74
TXN-0533,Store 2,2019-09-07,15:29,83280,1975,Product 1975,3,33.97,58.26
TXN-0534,Store 2,2019-09-11,13:52,24645,1015,Product 1015,1,45.56,124.1
TXN-0535,Store 2,2019-09-10,11:11,69748,1846,Product 1846,8,45.86,81.63
TXN-0536,Store 2,2019-09-07,12:21,89108,1352,Product 1352,8,35.22,83.35
TXN-0537,Store 2,2019-09-07,15:34,51102,1417,Product 1417,10,42.34,107.06
TXN-0538,Store 2,2019-09-07,22:1,82673,1639,Product 1639,6,39.4,60.39
TXN-0539,Store 2,2019-09-07,10:30,66706,1277,Product 1277,8,20.51,39.7
TXN-0540,Store 2,2019-09-06,16:54,61335,1124,Product 1124,1,28.24,70.02
TXN-0541,Store 2,2019-09-08,15:44,28117,1280,Product 1280,1,42.87,126.26
TXN-0542,Store 2,2019-09-11,15:5,30886,1332,Product 1332,2,39.99,119.9
TXN-0543,Store 2,2019-09-10,10:16,45615,1906,Product 1906,3,42.57,96.16
TXN-0544,Store 2,2019-09-08,13:25,50705,1562,Product 1562,2,22.5,37.74
TXN-0545,Store 2,2019-09-06,23:3,30253,1343,Product 1343,3,20.45,55.43
TXN-0546,Store 2,2019-09-05,12:54,93373,1133,Product 1133,6,48.58,127.24
TXN-0547,Store 2,2019-09-07,11:32,18146,1860,Product 1860,10,6.26,14.3
TXN-0548,Store 2,2019-09-10,19:54,79027,1103,Product 1103,4,46.72,80.63
TXN-0549,Store 2,2019-09-09,17:42,58231,1047,Product 1047,6,6.88,10.61
TXN-0550,Store 2,2019-09-10,22:11,70836,1315,Product 1315,2,44.75,73.56
TXN-0551,Store 2,2019-09-07,17:31,81118,1218,Product 1218,3,33.48,85.56
TXN-0552,Store 2,2019-09-06,22:33,20295,1339,Product 1339,3,24.85,62.56
TXN-0553,Store 2,2019-09-07,12:16,37146,1010,Product 1010,6,35.19,55.17
TXN-0554,Store 2,2019-09-05,16:23,40820,1822,Product 1822,9,22.87,51.17
TXN-0555,Store 2,2019-09-09,19:8,53280,1155,Product 1155,5,20.02,40.92
TXN-0556,Store 2,2019-09-05,23:45,99919,1354,Product 1354,1,39.02,69.55
TXN-0557,Store 2,2019-09-06,13:37,33002,1980,Product 1980,1,38.28,78.92
TXN-0558,Store 2,2019-09-06,14:49,19982,1408,Product 1408,6,19.9,34.95
TXN-0559,Store 2,2019-09-06,22:15,22098,1299,Product 1299,4,30.05,55.17
TXN-0560,Store 2,2019-09-10,18:28,24592,1329,Product 1329,5,27.38,76.84
TXN-0561,Store 2,2019-09-11,22:15,15837,1535,Product 1535,4,15.82,42.23
TXN-0562,Store 2,2019-09-09,19:10,94899,1086,Product 1086,1,25.39,58.13
TXN-0563,Store 2,2019-09-10,17:13,46899,1436,Product 1436,1,30.44,79.44
TXN-0564,Store 2,2019-09-05,19:30,43391,1090,Product 1090,4,41.78,124.17
TXN-0565,Store 2,2019-09-09,12:17,20152,1713,Product 1713,7,8.14,21.42
TXN-0566,Store 2,2019-09-07,14:56,60160,1011,Product 1011,10,6.36,9.78
TXN-0567,Store 2,2019-09-08,21:12,88153,1099,Product 1099,3,42.25,92.58
TXN-0568,Store 2,2019-09-08,18:30,51114,1087,Product 1087,8,38.41,110.95
TXN-0569,Store 2,2019-09-10,13:5,10308,1186,Product 1186,3,6.57,11.46
TXN-0570,Store 2,2019-09-08,16:8,86272,1602,Product 1602,5,16.02,31.92
TXN-0571,Store 2,2019-09-05,22:30,96566,1316,Product 1316,5,24.67,44.63
TXN-0572,Store 2,2019-09-09,22:52,44453,1981,Product 1981,3,47.23,79.84
TXN-0573,Store 2,2019-09-06,17:17,23527,1959,Product 1959,1,5.6,16.35
TXN-0574,Store 2,2019-09-06,11:52,84954,1981,Product 1981,9,25.21,58.8
TXN-0575,Store 2,2019-09-05,21:52,28452,1697,Product 1697,9,47.61,83.1
TXN-0576,Store 2,2019-09-11,14:3,54356,1431,Product 1431,6,23.19,55.06
TXN-0577,Store 2,2019-09-05,14:52,73755,1898,Product 1898,8,43.22,106.34
TXN-0578,Store 2,2019-09-09,16:53,57943,1327,Product 1327,6,30.51,90.81
TXN-0579,Store 2,2019-09-05,10:35,48723,1665,Product 1665,7,25.59,53.34
TXN-0580,Store 2,2019-09-10,22:44,46225,1267,Product 1267,8,16.66,26.04
TXN-0581,Store 2,2019-09-05,11:14,97282,1119,Product 1119,7,37.26,65.9
TXN-0582,Store 2,2019-09-08,19:47,73319,2000,Product 2000,2,21.89,36.28
TXN-0583,Store 2,2019-09-05,12:4,54257,1037,Product 1037,6,10.15,25.11
TXN-0584,Store 2,2019-09-08,23:26,96103,1271,Product 1271,8,34.57,75.13
TXN-0585,Store 2,2019-09-08,11:51,52872,1345,Product 1345,5,31.87,58.49
TXN-0586,Store 2,2019-09-06,10:51,23111,1014,Product 1014,3,15.32,31.45
TXN-0587,Store 2,2019-09-08,13:55,87075,1502,Product 1502,3,28.78,50.19
TXN-0588,Store 2,2019-09-07,22:10,79388,1714,Product 1714,7,20.94,36.54
TXN-0589,Store 2,2019-09-11,16:26,10122,1208,Product 1208,3,35.24,93.06
TXN-0590,Store 2,2019-09-11,23:52,83450,1631,Product 1631,3,31.9,62.03
TXN-0591,Store 2,2019-09-06,21:55,16498,1084,Product 1084,1,45.32,113.62
TXN-0592,Store 2,2019-09-07,20:12,42821,1346,Product 1346,9,43.6,74.67
TXN-0593,Store 2,2019-09-10,10:2,82895,1185,Product 1185,7,40.65,75.22
TXN-0594,Store 2,2019-09-11,21:40,65511,1487,Product 1487,9,12.18,28.0
TXN-0595,Store 2,2019-09-06,18:4,62158,1569,Product 1569,3,12.94,37.43
TXN-0596,Store 2,2019-09-10,16:12,60898,1921,Product 1921,8,5.62,9.34
TXN-0597,Store 2,2019-09-08,20:25,28914,1624,Product 1624,8,48.19,104.05
TXN-0598,Store 2,2019-09-08,18:20,12794,1228,Product 1228,10,44.22,87.69
TXN-0599,Store 2,2019-09-09,10:38,33035,1079,Product 1079,7,23.23,45.32
TXN-0600,Store 2,2019-09-05,14:6,24937,1017,Product 1017,10,44.4,72.9
TXN-0601,Store 2,2019-09-07,16:47,18592,1022,Product 1022,1,31.7,63.61
TXN-0602,Store 2,2019-09-06,19:0,37014,1094,Product 1094,8,10.17,20.04
TXN-0603,Store 2,2019-09-10,18:30,11444,1833,Product 1833,3,39.79,64.98
TXN-0604,Store 2,2019-09-11,11:43,71675,1727,Product 1727,7,26.32,78.08
TXN-0605,Store 2,2019-09-06,18:22,26212,1192,Product 1192,9,23.31,46.04
TXN-0606,Store 2,2019-09-09,17:9,96008,1974,Product 1974,1,17.8,47.4
TXN-0607,Store 2,2019-09-10,14:38,30647,1075,Product 1075,8,28.34,71.84
TXN-0608,Store 2,2019-09-06,14:42,77323,1371,Product 1371,5,20.37,33.14
TXN-0609,Store 2,2019-09-06,16:22,61638,1202,Product 1202,7,45.35,84.92
TXN-0610,Store 2,2019-09-05,16:52,74214,1241,Product 1241,1,36.64,80.29
TXN-0611,Store 2,2019-09-09,21:10,33621,1242,Product 1242,5,43.68,76.96
TXN-0612,Store 2,2019-09-06,18:24,75774,1839,Product 1839,4,42.81,99.22
TXN-0613,Store 2,2019-09-05,15:7,72654,1199,Product 1199,6,8.84,16.45
TXN-0614,Store 2,2019-09-05,20:13,68362,1836,Product 1836,3,8.84,21.14
TXN-0615,Store 2,2019-09-10,17:22,80408,1628,Product 1628,2,30.12,46.41
TXN-0616,Store 2,2019-09-08,17:8,12078,1788,Product 1788,2,46.27,131.25
TXN-0617,Store 2,2019-09-09,17:26,54221,1614,Product 1614,1,26.73,77.54
